0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
-0.439318859651378,1.3218163049693654,0.9815557839637743,1.6599003993413788,0.9962736096109475,1.0283117320580477,1.5291432018456421,0.32754154632188137,-0.32754154632188137,1.165543034828717,1.12490210788128,-0.5229615600583077,-0.5229615600583077,1.5764295453727588,-0.5229615600583077,1.361573089679292,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,1.546816646223,-0.5229615600583077,-0.7978732277236682,-0.5229615600583077,-0.7999635560212098,-0.5157872253653645,1.7726028223581574,-1.2130297295533679,1.9051586888313605,-0.7161774687577938,-0.5394681967239278
-0.439318859651378,-0.26741022933725495,-0.9715455124063844,-0.5622521877037466,0.9962736096109475,-0.9724677535270504,-0.6539609886065754,-3.0530478079177192,3.0530478079177197,-0.8579691784155833,-0.8889662424790636,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,-0.734444597634889,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,1.546816646223,-0.5229615600583077,-0.7978732277236682,-0.5229615600583077,-0.7999635560212098,-0.5157872253653645,-0.5641421684467725,-1.2130297295533679,-0.5248906591678238,1.396301955344246,-0.5394681967239278
-0.439318859651378,1.4440644999160286,0.8370661472425127,1.756103949661117,-1.0037403283125286,1.0283117320580477,-0.6539609886065754,0.32754154632188137,-0.32754154632188137,1.165543034828717,1.12490210788128,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,1.361573089679292,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,1.546816646223,-0.5229615600583077,-0.7978732277236682,-0.5229615600583077,-0.7999635560212098,-0.5157872253653645,1.7726028223581574,-1.2130297295533679,1.9051586888313605,-0.7161774687577938,-0.5394681967239278
-0.439318859651378,-1.2046463905950056,0.6410916974366633,-0.9083256719398274,0.9962736096109475,-0.9724677535270504,-0.6539609886065754,0.32754154632188137,-0.32754154632188137,-0.8579691784155833,1.12490210788128,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,1.361573089679292,-0.5229615600583077,-0.7267168357848901,-0.5229615600583077,-0.6464890343931772,-0.5229615600583077,-0.7978732277236682,-0.5229615600583077,1.2500569463110476,-0.5157872253653645,-0.5641421684467725,-1.2130297295533679,-0.5248906591678238,1.396301955344246,-0.5394681967239278
-0.439318859651378,0.6698259319204956,-0.8087870710422046,-0.10156067732153597,-1.0037403283125286,1.0283117320580477,-0.6539609886065754,-3.0530478079177192,3.0530478079177197,-0.8579691784155833,-0.8889662424790636,-0.5229615600583077,-0.5229615600583077,1.5764295453727588,-0.5229615600583077,-0.734444597634889,-0.5229615600583077,-0.7267168357848901,-0.5229615600583077,-0.6464890343931772,-0.5229615600583077,1.2533319395275355,-0.5229615600583077,-0.7999635560212098,-0.5157872253653645,-0.5641421684467725,-1.2130297295533679,-0.5248906591678238,-0.7161774687577938,-0.5394681967239278
2.2762510145673045,1.2810669066538112,1.0629350046458643,1.814665498679414,-1.0037403283125286,1.0283117320580477,-0.6539609886065754,0.32754154632188137,-0.32754154632188137,-0.8579691784155833,1.12490210788128,-0.5229615600583077,-0.5229615600583077,1.5764295453727588,-0.5229615600583077,1.361573089679292,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,-0.6464890343931772,-0.5229615600583077,-0.7978732277236682,-0.5229615600583077,1.2500569463110476,1.9387839613352915,-0.5641421684467725,-1.2130297295533679,-0.5248906591678238,-0.7161774687577938,-0.5394681967239278
-0.439318859651378,-1.041648797332788,-0.023228471396724102,-0.8156380119926696,0.9962736096109475,-0.9724677535270504,-0.6539609886065754,0.32754154632188137,-0.32754154632188137,-0.8579691784155833,-0.8889662424790636,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,-0.734444597634889,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,1.546816646223,-0.5229615600583077,1.2533319395275355,-0.5229615600583077,-0.7999635560212098,-0.5157872253653645,-0.5641421684467725,-1.2130297295533679,-0.5248906591678238,-0.7161774687577938,-0.5394681967239278
-0.439318859651378,-0.43040782259947247,0.9367141725675209,-0.06352313835317878,0.9962736096109475,-0.9724677535270504,-0.6539609886065754,0.32754154632188137,-0.32754154632188137,-0.8579691784155833,1.12490210788128,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,1.361573089679292,-0.5229615600583077,-0.7267168357848901,-0.5229615600583077,-0.6464890343931772,-0.5229615600583077,1.2533319395275355,-0.5229615600583077,1.2500569463110476,-0.5157872253653645,-0.5641421684467725,0.8243821034528113,-0.5248906591678238,-0.7161774687577938,1.853677392055326
-0.439318859651378,-0.06366323775948311,-0.35372775539133416,-0.2877929954941682,0.9962736096109475,1.0283117320580477,1.5291432018456421,0.32754154632188137,-0.32754154632188137,-0.8579691784155833,-0.8889662424790636,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,-0.734444597634889,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,1.546816646223,-0.5229615600583077,-0.7978732277236682,-0.5229615600583077,-0.7999635560212098,-0.5157872253653645,-0.5641421684467725,-1.2130297295533679,-0.5248906591678238,-0.7161774687577938,1.853677392055326
-0.439318859651378,-1.0823981956483424,-0.5663102094180181,-0.8775396568649181,-1.0037403283125286,-0.9724677535270504,-0.6539609886065754,-3.0530478079177192,3.0530478079177197,-0.8579691784155833,-0.8889662424790636,-0.5229615600583077,-0.5229615600583077,-0.6343448731567272,-0.5229615600583077,-0.734444597634889,-0.5229615600583077,1.3760517862778705,-0.5229615600583077,-0.6464890343931772,-0.5229615600583077,1.2533319395275355,-0.5229615600583077,1.2500569463110476,-0.5157872253653645,-0.5641421684467725,0.8243821034528113,-0.5248906591678238,1.396301955344246,-0.5394681967239278
